time,QA:1,force:1,pA:1,pos:1
0,0,11433.37721,4043730,0.007353829
9.88155E-06,0,11433.38345,4043730.312,0.007353829
2.96447E-05,0,11433.39769,4043731.562,0.007353828
0.00012846,0,11433.52187,4043756.547,0.007353825
0.000622538,0,11435.46713,4044349.869,0.007353737
0.001717915,0,11447.64454,4048446.782,0.00735313
0.003344032,0,11485.65512,4061578.025,0.007351184
0.005422141,0,11568.64269,4090527.97,0.007346895
0.007500249,0,11689.72472,4132947.842,0.007340611
0.010250193,0,11906.99675,4209251.211,0.007329306
0.013000136,0,12186.94382,4307713.453,0.007314719
0.016334656,0,12605.50874,4455075.983,0.007292887
0.019669176,0,13104.09653,4630735.318,0.007266863
0.023003696,0,13674.12565,4831665.52,0.007237094
0.027132153,0,14463.44322,5110018.255,0.007195856
0.03126061,0,15326.19974,5414404.712,0.007150761
0.035389067,0,16239.64578,5736819.399,0.007102994
0.039517524,0,17179.69501,6068787.63,0.007053813
0.043645981,0,18121.56779,6401589.177,0.007004508
0.047774438,0,19040.4534,6726488.129,0.006956373
0.051902896,0,19912.17257,7034962.961,0.006910673
0.056031353,0,20713.82147,7318930.625,0.006868602
0.06015981,0,21424.37937,7570958.706,0.006831264
0.065207484,0,22141.80974,7825930.012,0.00679349
0.070255158,0,22667.97776,8013586.042,0.006765689
0.075302832,0,22982.60013,8126659.42,0.006748937
0.080350507,0,23073.72287,8160804.449,0.006743878
0.085398181,0,22938.15272,8114761.661,0.006750699
0.090445855,0,22581.54367,7990402.058,0.006769123
0.095493529,0,22018.1392,7792649.347,0.00679842
0.100541203,0,21270.18562,7529283.816,0.006837438
0.105588878,0,20367.04339,7210635.856,0.006884646
0.110636552,0,19344.03344,6849181.261,0.006938196
0.115684226,0,18241.06402,6459054.061,0.006995994
0.1207319,0,17101.09017,6055495.737,0.007055782
0.125779574,0,15968.46264,5654261.963,0.007115226
0.130827249,0,14887.22659,5271009.648,0.007172005
0.135874923,0,13899.43134,4920687.788,0.007223906
0.140922597,0,13043.51275,4616955.545,0.007268905
0.145970271,0,12352.80767,4371650.036,0.007305247
0.151017946,0,11854.25634,4194324.512,0.007331518
0.15606562,0,11567.34302,4091875.011,0.007346696
0.161113294,0,11503.318,4068270.3,0.007350194
0.166160968,0,11664.73444,4124395.936,0.007341878
0.171208642,0,12045.32241,4258018.951,0.007322082
0.176256317,0,12630.21007,4463874.871,0.007291584
0.181303991,0,13396.48742,4733873.97,0.007251583
0.186351665,0,14314.09431,5057418.859,0.007203649
0.191399339,0,15346.99948,5421820.986,0.007149662
0.196447013,0,16454.62413,5812799.431,0.007091738
0.2,0,17254.32561,6095231.196,0.007049895
0.2,0,17254.32561,6095231.196,0.007049895
0.2,0,17254.32561,6095231.196,0.007049895
0.200000806,1.21294E-11,17254.50856,6095295.825,0.007049886
0.200002419,6.04526E-11,17254.87447,6095425.083,0.007049866
0.200004031,1.5652E-10,17255.24038,6095554.342,0.007049847
0.200006186,3.5804E-10,17255.72936,6095727.077,0.007049822
0.200011443,1.18882E-09,17256.92214,6096148.433,0.007049759
0.2000167,2.48338E-09,17258.11496,6096569.802,0.007049697
0.200023082,4.64319E-09,17259.56318,6097081.397,0.007049621
0.200029463,7.41157E-09,17261.01151,6097593.028,0.007049545
0.200035845,1.07509E-08,17262.45997,6098104.707,0.00704947
0.200042227,1.46257E-08,17263.90859,6098616.441,0.007049394
0.200048609,1.90029E-08,17265.35738,6099128.237,0.007049318
0.200057107,2.55556E-08,17267.28686,6099809.838,0.007049217
0.200065605,3.28763E-08,17269.21673,6100491.58,0.007049116
0.200076489,4.32718E-08,17271.68928,6101365.031,0.007048987
0.200087374,5.47059E-08,17274.16264,6102238.765,0.007048858
0.200101051,7.03762E-08,17277.2717,6103337.071,0.007048695
0.200114727,8.73305E-08,17280.38226,6104435.909,0.007048533
0.200131978,1.10285E-07,17284.30796,6105822.706,0.007048328
0.200149229,1.34741E-07,17288.23641,6107210.476,0.007048123
0.200171207,1.67689E-07,17293.24574,6108980.085,0.007047862
0.200193185,2.02287E-07,17298.26005,6110751.459,0.007047601
0.200221667,2.49033E-07,17304.76589,6113049.745,0.007047263
0.200250149,2.97456E-07,17311.28081,6115351.252,0.007046925
0.200288103,3.63859E-07,17319.97703,6118423.349,0.007046474
0.200326057,4.318E-07,17328.69033,6121501.494,0.007046023
0.200378936,5.28092E-07,17340.85898,6125800.343,0.007045395
0.200431815,6.25588E-07,17353.06186,6130111.314,0.007044767
0.200510997,7.72738E-07,17371.39923,6136589.503,0.007043827
0.200608795,9.55374E-07,17394.15511,6144628.757,0.007042666
0.200745428,1.211E-06,17426.14602,6155930.771,0.007041044
0.200937181,1.56967E-06,17471.43125,6171929.874,0.007038768
0.201248021,2.15018E-06,17545.79817,6198204.348,0.00703508
0.201832621,3.23844E-06,17688.8222,6248739.122,0.00702815
0.203373709,6.08382E-06,18084.8934,6388704.191,0.007009955
0.206907859,1.24651E-05,19087.60837,6743179.595,0.006969031
0.21044201,1.86155E-05,20203.51121,7137886.348,0.006929979
0.21397616,2.45051E-05,21405.0732,7563163.303,0.006893923
0.21751031,3.01138E-05,22662.51608,8008555.228,0.006862073
0.222017307,3.68483E-05,24295.64287,8587623.725,0.006829653
0.226524305,4.31272E-05,25903.58748,9158594.748,0.006808804
0.231031302,4.90008E-05,27422.95796,9699121.855,0.006802152
0.2355383,5.45573E-05,28795.39191,10188572.41,0.006812176
0.240045297,5.992E-05,29970.50091,10609059.93,0.006841119
0.244552294,6.52402E-05,30908.38626,10946334.27,0.006890905
0.249059292,7.06842E-05,31581.50212,11190451.01,0.006963072
0.25,7.18462E-05,31687.74521,11229332.62,0.006981025
0.25,7.18504E-05,31687.74521,11229332.62,0.006981025
0.25,7.18504E-05,31687.74521,11229332.62,0.006981025
0.250718302,7.1859E-05,31752.13462,11253102.99,0.006995759
0.252154906,7.16946E-05,31856.87227,11292141.08,0.007026445
0.253228542,7.15838E-05,31903.75629,11310203.78,0.007050972
0.254302177,7.1556E-05,31924.04935,11318846.54,0.007076868
0.256047905,7.15734E-05,31901.26481,11313122.8,0.007121901
0.257793633,7.17304E-05,31810.69385,11283343.8,0.007170553
0.260558862,7.21917E-05,31533.67712,11188715.88,0.00725495
0.264505553,7.33259E-05,30871.15712,10958554.67,0.007390608
0.268452243,7.49208E-05,29920.62569,10625629.39,0.007543396
0.273238723,7.73771E-05,28433.1326,10102082.67,0.007749869
0.278025204,8.02335E-05,26641.59591,9469368.748,0.007977012
0.282811685,8.33581E-05,24619.4964,8753511.905,0.008221536
0.287598166,8.65905E-05,22443.41377,7981764.616,0.008479721
0.292384647,8.98278E-05,20190.88724,7181823.093,0.00874756
0.297171128,9.29465E-05,17938.38679,6381073.558,0.009020899
0.301957609,9.58776E-05,15759.27463,5605831.175,0.009295581
0.307747986,9.90478E-05,13321.04263,4737907.474,0.009623763
0.313538363,0.000101739,11195.87405,3981108.255,0.009941485
0.319328739,0.000103864,9471.831153,3366960.042,0.010243005
0.325119116,0.000105394,8214.689984,2918922.567,0.010523659
0.330909493,0.000106291,7465.445849,2651513.997,0.010780037
0.33669987,0.000106568,7238.903443,2569849.865,0.011010098
0.342490246,0.000106231,7523.570789,2669662.933,0.01121321
0.348280623,0.00010533,8282.780083,2937763.261,0.011390123
0.35,0.00010496,8592.542205,3047253.379,0.011437852
0.35,0.00010496,8592.542205,3047253.379,0.011437852
0.351588403,0.000104559,8924.198479,3164530.507,0.011479215
0.354765208,0.000103692,9640.606934,3417864.429,0.011558675
0.357942013,0.000102696,10455.68817,3706142.503,0.011631912
0.362786386,0.000100968,11850.78326,4199640.325,0.011733273
0.369107697,9.84262E-05,13860.35139,4910674.959,0.011850826
0.375429007,9.56908E-05,15964.43289,5655467.18,0.011957478
0.381750318,9.29269E-05,18029.0802,6386800.522,0.012059976
0.388071628,9.03045E-05,19929.86059,7060790.236,0.012164949
0.394392938,8.79904E-05,21559.67428,7639591.453,0.012278505
0.400714249,8.61317E-05,22834.91642,8093547.031,0.012405893
0.407035559,8.48431E-05,23699.50121,8402611.675,0.012551228
0.41335687,8.4192E-05,24126.53274,8556974.172,0.012717314
0.41967818,8.41923E-05,24117.69871,8556895.152,0.012905552
0.42599949,8.48039E-05,23700.75021,8411875.202,0.013115948
0.432320801,8.59419E-05,22925.58865,8139323.955,0.013347194
0.438642111,8.74891E-05,21859.50766,7762913.34,0.013596829
0.444963422,8.93123E-05,20582.0354,7310767.006,0.013861453
0.451284732,9.12749E-05,19179.693,6813597.247,0.014136979
0.457606042,9.32481E-05,17740.87297,6302865.794,0.014418914
0.463927353,9.51171E-05,16350.99115,5809030.046,0.014702642
0.470248663,9.67855E-05,15088.05041,5359932.198,0.014983696
0.476569974,9.81769E-05,14018.76426,4979391.806,0.015258014
0.484475335,9.94434E-05,13033.43297,4628304.896,0.015586299
0.492380697,0.000100133,12493.66039,4435350.856,0.015893891
0.500286059,0.00010023,12420.15306,4407900.661,0.016178063
0.508191421,9.97673E-05,12789.94719,4537790.062,0.016438413
0.516096783,9.88157E-05,13540.64497,4802878.804,0.016676755
0.524002144,9.7483E-05,14578.20339,5169852.242,0.016896809
0.531907506,9.59048E-05,15787.48365,5597969.862,0.017103734
0.539812868,9.42349E-05,17044.44688,6043364.949,0.017303558
0.54771823,9.26324E-05,18228.66469,6463435.719,0.017502559
0.55,9.21993E-05,18545.03295,6575758.344,0.017560514
0.55,9.21991E-05,18545.03295,6575758.344,0.017560514
0.55,9.21991E-05,18545.03295,6575758.344,0.017560514
0.552225336,9.18131E-05,18825.4674,6675395.562,0.017618012
0.556676008,9.10912E-05,19345.96587,6860437.268,0.017734553
0.561126679,9.04844E-05,19780.12833,7015008.716,0.017854562
0.568495782,8.97729E-05,20284.31499,7195057.917,0.018062788
0.575864885,8.94546E-05,20505.9916,7275103.278,0.018284487
0.583233988,8.95331E-05,20446.29636,7255371.99,0.018520655
0.590603091,8.99751E-05,20128.91442,7144093.94,0.018771065
0.597972194,9.07163E-05,19596.39422,6956225.476,0.019034364
0.6,9.0964E-05,19417.95385,6893153.402,0.019108843
0.6,9.09638E-05,19417.95385,6893153.402,0.019108843
0.6,9.09638E-05,19417.95385,6893153.402,0.019108843
0.600259351,9.06568E-05,19393.62511,6884549.561,0.019118433
0.600778054,8.98552E-05,19343.11244,6866682.319,0.019137638
0.601296757,8.89509E-05,19288.72103,6847436.277,0.019156891
0.60181546,8.80976E-05,19230.38397,6826787.541,0.01917619
0.602515624,8.69254E-05,19145.52034,6796739.784,0.019202312
0.603488694,8.53186E-05,19016.03054,6750873.425,0.019238747
0.605006337,8.28213E-05,18787.88386,6670023.136,0.01929585
0.607648578,7.85184E-05,18317.51966,6503230.907,0.019395947
0.612342835,7.09073E-05,17270.35881,6131607.34,0.019575046
0.618369284,6.10207E-05,15579.87739,5531221.373,0.019804591
0.624395733,5.07681E-05,13576.58451,4819387.783,0.020029186
0.630422182,3.99735E-05,11353.45651,4029288.595,0.020242946
0.636448631,2.85168E-05,9009.622348,3196367.748,0.020439337
0.64247508,1.636E-05,6647.739024,2357346.879,0.020611467
0.648501529,3.51344E-06,4371.041056,1549116.493,0.020752389
0.65,2.18685E-07,3826.690106,1355978.418,0.020782014
0.65,2.19928E-07,3826.690106,1355978.418,0.020782014
0.65,2.19928E-07,3826.690106,1355978.418,0.020782014
0.651376141,1.49687E-08,3372.48822,1194847.048,0.020805893
0.651480544,7.45247E-11,3338.16754,1182673.504,0.020807697
0.651480544,-1.50411E-19,3338.16754,1182673.504,0.020807697
0.652617257,-1.15172E-20,2993.892161,1060560.673,0.020825788
0.652722599,5.82095E-22,2962.132003,1049297.048,0.020827457
0.652722599,5.82095E-22,2962.132003,1049297.048,0.020827457
0.653964654,8.35995E-32,2623.746653,929290.7698,0.020845236
0.654069538,-4.66812E-23,2595.319461,919210.7879,0.020846729
0.654069538,-4.66812E-23,2595.319461,919210.7879,0.020846729
0.655368321,-6.31432E-44,2283.639916,808691.9098,0.020863102
0.655472989,3.58131E-24,2258.672087,799839.9777,0.020864414
0.655472989,3.58131E-24,2258.672087,799839.9777,0.020864414
0.656758447,1.2776E-54,1992.351586,705417.8909,0.020878403
0.656863164,-2.77579E-25,1970.809795,697781.647,0.020879534
0.656863164,-2.77579E-25,1970.809795,697781.647,0.020879534
0.658138305,-3.94395E-67,1748.837387,619090.715,0.020891192
0.65824306,2.16873E-26,1730.758012,612682.4793,0.020892141
0.65824306,2.16873E-26,1730.758012,612682.4793,0.020892141
0.659510028,6.68191E-58,1552.462735,549477.4835,0.020901505
0.659614814,-1.70528E-27,1537.874925,544306.9853,0.020902271
0.659614814,-1.70528E-27,1537.874925,544306.9853,0.020902271
0.660875619,-7.90096E-45,1402.739999,496397.244,0.020909369
0.663397227,0,1211.103145,428441.0378,0.020919437
0.665484921,-6.68897E-29,1171.610863,414357.129,0.020921524
0.665484921,-6.68897E-29,1171.610863,414357.129,0.020921524
0.666606825,1.90086E-57,1211.151243,428278.3939,0.020919461
0.666712239,5.93339E-30,1215.031241,429644.4969,0.020919259
0.666712239,5.93339E-30,1215.031241,429644.4969,0.020919259
0.667939557,0,1298.884467,459222.4463,0.020914877
0.6680445,-4.81496E-31,1306.217113,461808.6227,0.020914494
0.6680445,-4.81496E-31,1306.217113,461808.6227,0.020914494
0.669305549,0,1434.794079,507184.2268,0.020907771
0.669410358,3.80366E-32,1445.641563,511011.8044,0.020907204
0.669410358,3.80366E-32,1445.641563,511011.8044,0.020907204
0.670678773,-4.83175E-95,1617.39554,571631.9129,0.020898223
0.670783554,-2.98745E-33,1631.743093,576695.0493,0.020897473
0.670783554,-2.98745E-33,1631.743093,576695.0493,0.020897473
0.67206127,0,1847.177105,652729.7953,0.020886208
0.672166015,2.32943E-34,1864.995186,659017.4584,0.020885277
0.672166015,2.32943E-34,1864.995186,659017.4584,0.020885277
0.673455274,-1.5042E-117,2124.783844,750697.6836,0.020871694
0.673559976,-1.80021E-35,2146.035901,758196.3947,0.020870583
0.673559976,-1.80021E-35,2146.035901,758196.3947,0.020870583
0.674863234,0,2451.034867,865817.0046,0.020854638
0.674967886,1.37638E-36,2475.677099,874510.7623,0.02085335
0.674967886,1.37638E-36,2475.677099,874510.7623,0.02085335
0.676287878,-3.0023E-142,2826.95482,998441.9415,0.02083499
0.67639247,-1.03909E-37,2854.935808,1008312.098,0.020833527
0.67639247,-1.03909E-37,2854.935808,1008312.098,0.020833527
0.677732288,0,3253.816635,1149014.548,0.020812682
0.677836811,7.72931E-39,3285.076873,1160039.652,0.020811048
0.677836811,7.72931E-39,3285.076873,1160039.652,0.020811048
0.679200012,-1.0805E-165,3733.20175,1318086.029,0.020787633
0.679304457,-5.65148E-40,3767.673061,1330241.629,0.020785832
0.679304457,-5.65148E-40,3767.673061,1330241.629,0.020785832
0.680695205,3.514E-177,4267.080148,1506345.02,0.020759742
0.68079956,4.0509E-41,4304.684939,1519603.407,0.020757777
0.68079956,4.0509E-41,4304.684939,1519603.407,0.020757777
0.682222841,0,4857.932759,1714660.818,0.020728879
0.682327096,-2.83766E-42,4898.583078,1728990.708,0.020726756
0.682327096,-2.83766E-42,4898.583078,1728990.708,0.020726756
0.683764695,3.15473E-70,5498.168262,1940352.771,0.020695441
0.683764695,5.00888E-50,5498.168272,1940352.774,0.020695441
0.683764695,5.01094E-50,5498.168272,1940352.774,0.020695441
0.685157588,-4.57861E-88,6112.804164,2156992,0.020663345
0.685261937,-3.58628E-51,6158.96164,2173258.919,0.020660935
0.685261937,-3.58628E-51,6158.96164,2173258.919,0.020660935
0.686621336,2.6596E-99,6791.403367,2396147.087,0.020627913
0.686725793,2.62948E-52,6840.105432,2413308.884,0.020625371
0.686725793,2.62948E-52,6840.105433,2413308.884,0.020625371
0.688054181,0,7487.214334,2641342.892,0.020591586
0.688158743,-1.97266E-53,7538.248247,2659324.755,0.020588922
0.688158743,-1.97266E-53,7538.248247,2659324.755,0.020588922
0.689460706,0,8198.434021,2891947.773,0.020554458
0.689565362,1.50972E-54,8251.591922,2910676.678,0.020551683
0.689565362,1.50972E-54,8251.591922,2910676.678,0.020551683
0.690844697,-5.3879E-134,8923.37726,3147372.092,0.020516616
0.690949436,-1.17571E-55,8978.458676,3166777.679,0.020513741
0.690949436,-1.17571E-55,8978.458676,3166777.679,0.020513741
0.69220941,7.3893E-146,9660.490942,3407073.153,0.02047814
0.692314223,9.2956E-57,9717.30128,3427087.184,0.020475174
0.692314223,9.2956E-57,9717.30128,3427087.184,0.020475174
0.693557661,0,10408.3114,3670540.118,0.020439106
0.693662539,-7.4464E-58,10466.66089,3691096.101,0.02043606
0.693662539,-7.4464E-58,10466.66089,3691096.101,0.02043606
0.69489196,0,11165.46654,3937294.724,0.020399585
0.694996895,6.03252E-59,11225.16931,3958327.578,0.020396469
0.694996895,6.03252E-59,11225.16931,3958327.578,0.020396469
0.696214541,-1.2976E-180,11930.63826,4206877.985,0.020359645
0.696319524,-4.93397E-60,11991.51165,4228323.802,0.020356467
0.696319524,-4.93397E-60,11991.51165,4228323.802,0.020356467
0.697527459,9.4374E-192,12702.57407,4478854.276,0.02031935
0.697632482,4.06765E-61,12764.43802,4500650.076,0.020316121
0.697632482,4.06765E-61,12764.43802,4500650.076,0.020316121
0.697632482,4.06765E-61,12764.43802,4500650.076,0.020316121
0.698832581,2.72641E-88,13480.04446,4752796.267,0.020278764
0.698832581,-1.55202E-68,13480.04449,4752796.277,0.020278764
0.698832581,-1.55231E-68,13480.04449,4752796.277,0.020278764
0.70002662,0,14198.61911,5006006.713,0.02024125
0.700131703,1.29452E-69,14261.88248,5028298.846,0.020237947
0.700131703,1.29452E-69,14261.88248,5028298.846,0.020237947
0.701321708,4.3338E-118,14983.37724,5282563.655,0.020200276
0.701426808,-1.08316E-70,15047.11478,5305025.311,0.020196949
0.701426808,-1.08316E-70,15047.11478,5305025.311,0.020196949
0.702613923,-5.7969E-131,15770.27119,5559906.882,0.020159186
0.702719036,9.08502E-72,15834.30999,5582477.658,0.020155843
0.702719036,9.08502E-72,15834.30999,5582477.658,0.020155843
0.703904835,0,16558.16379,5837642.194,0.020118039
0.704009953,-7.62845E-73,16622.3303,5860261.471,0.020114688
0.704009953,-7.62845E-73,16622.3303,5860261.471,0.020114688
0.705196004,-8.9763E-155,17345.92902,6115379.428,0.02007689
0.705301121,6.40405E-74,17410.04995,6137986.68,0.020073541
0.705301121,6.40405E-74,17410.04995,6137986.68,0.020073541
0.706488987,4.5652E-166,18132.4343,6392726.225,0.0200358
0.706594096,-5.36804E-75,18196.33641,6415260.919,0.020032462
0.706594096,-5.36804E-75,18196.33641,6415260.919,0.020032462
0.707785371,-3.93078E-86,18916.54536,6669289.709,0.019994826
0.707785371,1.09795E-92,18916.54536,6669289.709,0.019994826
0.708976646,0,19631.11162,6921385.771,0.019957477
0.711359197,0,21045.74414,7420603.599,0.019883517
0.713741747,0,22425.16859,7907682.82,0.019811355
0.717334922,0,24409.9955,8609160.96,0.01970743
0.722495602,0,26988.17097,9521879.18,0.019572211
0.727656283,0,29156.49617,10291628.64,0.019458172
0.732816963,0,30826.11787,10886853.67,0.019369989
0.737977644,0,31929.38538,11283255.04,0.019311262
0.743138325,0,32422.50711,11464774.49,0.01928437
0.748299005,0,32287.13728,11424231.45,0.019290376
0.75,0,32105.93355,11362493.76,0.019299522
0.75,0,32105.93355,11362493.76,0.019299522
0.75,0,32105.93355,11362493.76,0.019299522
0.75116482,0,31926.62754,11300626.81,0.019308688
0.753494461,0,31506.70524,11155088.75,0.019330249
0.755824101,0,30966.19146,10966661.57,0.019358165
0.759648081,0,29831.8826,10569328.26,0.01941703
0.764632752,0,27933.15965,9901357.178,0.01951599
0.769617422,0,25625.76719,9087035.861,0.019636633
0.774602093,0,22998.32234,8157713.867,0.019774313
0.779586764,0,20151.18024,7149096.322,0.019923741
0.784571434,0,17192.69567,6099881.714,0.020079184
0.789556105,0,14235.23361,5050289.124,0.020234683
0.794540776,0,11391.05915,4040530.6,0.020384282
0.799525446,0,8768.230985,3109283.787,0.020522249
0.8,0,8531.367128,3025189.308,0.020534708
0.8,0,8531.367128,3025189.308,0.020534708
0.801178773,0,7970.8201,2826170.127,0.020564192
0.80353632,0,6891.664551,2443079.701,0.020620948
0.805893867,0,5901.054465,2091474.914,0.020673039
0.809836164,0,4467.076652,1582625.561,0.020748426
0.815198257,0,3013.895395,1067152.831,0.020824795
0.820560351,0,2187.501813,774049.8697,0.020868219
0.825922444,0,2025.649604,716304.4822,0.020876773
0.831284537,0,2536.763729,896457.5111,0.020850082
0.836646631,0,3699.279739,1306469.684,0.020789337
0.842008724,0,5462.34151,1928064.194,0.020697246
0.847370817,0,7747.866541,2733530.275,0.020577914
0.852732911,0,10453.91797,3686952.208,0.020436662
0.858095004,0,13459.2599,4745812.704,0.02027979
0.863457097,0,16628.89382,5862899.65,0.020114292
0.86881919,0,19820.30247,6988428.032,0.019947543
0.874181284,0,22890.08072,8072278.64,0.01978697
0.879543377,0,25700.60519,9066249.302,0.019639713
0.88490547,0,28126.39256,9926214.035,0.019512308
0.890267564,0,30059.81961,10614090.61,0.019410399
0.895629657,0,31415.92382,11099527.32,0.019338482
0.90099175,0,32136.0667,11361234.2,0.019299709
0.906353843,0,32190.31502,11387901.83,0.019295758
0.911715937,0,31578.47207,11178670.89,0.019326755
0.91707803,0,30329.76293,10743136.19,0.01939128
0.922440123,0,28501.2419,10100890.28,0.019486428
0.927802217,0,26175.04087,9280630.881,0.01960795
0.93316431,0,23454.61542,8318874.826,0.019750435
0.938526403,0,20460.17069,7258336.632,0.019907555
0.943888497,0,17323.46402,6146042.925,0.020072344
0.94925059,0,14182.18878,5031263.918,0.0202375
0.954612683,0,11174.14712,3963350.024,0.020395715
0.959974776,0,8431.420416,2989565.351,0.020539983
0.96533687,0,6074.746546,2153010.046,0.020663922
0.970698963,0,4208.312343,1490720.411,0.020762042
0.976061056,0,2915.16701,1032029.173,0.020829998
0.98142315,0,2253.454544,797258.4741,0.02086478
0.986785243,0,2253.648055,796805.1215,0.020864847
0.992147336,0,2916.942973,1030661.725,0.0208302
0.997509429,0,4214.92743,1488398.93,0.020762384
1,0,5018.107717,1771570.76,0.020720431
1,0,5018.107717,1771570.76,0.020720431
1,0,5018.107717,1771570.76,0.020720431
1.001258745,0,5485.409672,1936312.343,0.020696024
1.003776235,0,6475.783986,2285381.929,0.020644309
1.006293725,0,7572.294762,2671796.513,0.020587061
1.010090296,0,9400.273092,3315885.147,0.020491637
1.015680589,0,12390.19577,4369310.483,0.02033557
1.021270881,0,15610.69131,5504199.445,0.020167434
1.026861174,0,18904.56954,6665621.354,0.019995368
1.032451466,0,22111.07956,7797403.302,0.019827694
1.038041759,0,25074.02785,8844870.549,0.019672511
1.043632051,0,27649.62775,9757507.808,0.019537303
1.049222344,0,29713.63879,10491407.7,0.019428576
1.054812637,0,31167.41088,11011385.38,0.019351541
1.060402929,0,31942.53042,11292657.09,0.01930987
1.065993222,0,32003.86371,11322004.31,0.019305522
1.071583514,0,31350.89776,11098372.21,0.019338653
1.077173807,0,30017.3782,10632879.75,0.019407615
1.082764099,0,28069.33144,9948247.323,0.019509043
1.088354392,0,25601.62897,9077675.11,0.019638019
1.093944684,0,22733.3022,8063229.738,0.01978831
1.099534977,0,19601.85084,6953818.172,0.019952671
1.10512527,0,16356.80646,5802845.123,0.02012319
1.110715562,0,13152.82321,4665663.274,0.020291666
1.116305855,0,10142.57084,3596934.135,0.020450001
1.121896147,0,7469.707044,2648021.103,0.020590585
1.12748644,0,5262.205801,1864535.257,0.020706661
1.133076732,0,3626.316594,1284148.465,0.020792647
1.138667025,0,2641.423007,934777.6095,0.020844407
1.144257317,0,2356.053987,833228.1983,0.020859452
1.14984761,0,2785.273061,984365.7649,0.02083706
1.155437902,0,3909.625861,1380859.652,0.020778317
1.161028195,0,5675.762458,2003516.961,0.020686069
1.166618488,0,7998.768909,2822195.673,0.020564779
1.17220878,0,10766.14602,3797256.624,0.020420321
1.177799073,0,13843.26969,4881485.86,0.02025969
1.183389365,0,17080.0659,6022393.614,0.020090663
1.188979658,0,20318.54539,7164775.498,0.019921418
1.19456995,0,23400.77835,8253407.057,0.019760137
1.200160243,0,26176.8559,9235735.591,0.019614604
1.205750535,0,28512.3871,10064433.7,0.019491832
1.211340828,0,30295.11747,10699687.28,0.019397719
1.216931121,0,31440.32184,11111105.86,0.019336768
1.222521413,0,31894.71413,11279164.27,0.019311869
1.228111706,0,31638.71713,11196109.56,0.019324173
1.233701998,0,30687.03758,10866295.13,0.019373035
1.239292291,0,29087.58592,10305932.03,0.019456053
1.244882583,0,26918.85918,9542275.634,0.019569188
1.250472876,0,24285.96696,8612291.44,0.019706966
1.256063168,0,21315.52364,7560866.783,0.019862736
1.261653461,0,18149.65642,6438654.752,0.020028993
1.267243754,0,14939.39427,5299651.793,0.020197739
1.272834046,0,11837.70901,4198621.486,0.02036086
1.278424339,0,8992.482739,3188483.352,0.020510514
1.284014631,0,6539.676394,2317787.127,0.020639511
1.289604924,0,4596.973525,1628389.731,0.020741647
1.295195216,0,3258.169609,1153444.158,0.020812011
1.300785509,0,2588.567148,915796.6262,0.020847219
1.306375801,0,2621.616358,926871.0544,0.020845578
1.311966094,0,3357.006027,1186098.357,0.020807172
1.317556386,0,4760.356198,1680923.103,0.020733862
1.323146679,0,6764.592816,2387392.504,0.020629196
1.328736972,0,9272.996353,3271303.834,0.020498242
1.334327264,0,12163.81715,4289857.718,0.020347341
1.339917557,0,15296.24791,5393737.929,0.0201838
1.345507849,0,18517.44844,6529515.257,0.020015533
1.351098142,0,21670.24051,7642255.154,0.019850679
1.356688434,0,24601.03958,8678197.697,0.019697204
1.362278727,0,27167.57271,9587374.642,0.019562509
1.367869019,0,29245.94979,10326032.33,0.019453077
1.373459312,0,30736.70515,10858740.53,0.019374156
1.379049605,0,31569.50413,11160085.02,0.019329511
1.384639897,0,31706.30314,11215864.46,0.019321247
1.39023019,0,31142.85303,11023738.29,0.01934971
1.395820482,0,29908.53352,10593300.26,0.019413479
1.401410775,0,28064.59369,9945580.272,0.019509439
1.407001067,0,25700.94413,9112003.901,0.019632933
1.41259136,0,22931.69936,8132863.46,0.019777994
1.418181652,0,19889.70427,7055375.694,0.019937625
1.423771945,0,16720.29976,5931418.658,0.020104142
1.429362238,0,13574.59355,4815053.606,0.020269534
1.43495253,0,10602.50705,3759946.603,0.020425851
1.440542823,0,7945.870586,2816808.74,0.020565579
1.446133115,0,5731.839661,2030973.338,0.020682003
1.451723408,0,4066.902901,1440223.177,0.020769524
1.4573137,0,3031.745837,1072970.696,0.020823934
1.462903993,0,2677.220504,946879.3506,0.020842614
1.468494285,0,3021.644032,1067995.251,0.02082467
1.474084578,0,4049.606774,1430435.256,0.020770973
1.47967487,0,5712.409709,2016651.711,0.020684123
1.485265163,0,7930.172374,2798266.021,0.020568324
1.490855456,0,10595.55981,3737434.6,0.020429184
1.496445748,0,13578.97673,4788683.038,0.02027344
1.5,0,15580.05039,5493957.867,0.020168952
